CODIGO_LINHA;NOME_LINHA;NOME_ITINERARIO;ITINERARIO_PROVISORIO_A_PARTIR_DE;ITINERARIO_PROVISORIO_DATA_INICIO;ITINERARIO_PROVISORIO_DATA_FIM;CODIGO_PARADA;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE;CODIGO_SENTIDO;SENTIDO;ORDEM_TPR;ORDEM_PRT
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010189;Rua Bruno Veloso;Boa Viagem;-8.1209;-34.9045;1;Terminal para Ponto de Retorno;13;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010190;Rua Tenente Domingos de Brito;Boa Viagem;-8.1219;-34.9052;1;Terminal para Ponto de Retorno;14;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010196;Rua Sargento Silvino Macedo;Imbiribeira;-8 6 42.02;-34 54 23.92;2;Ponto de Retorno para Terminal;0;25
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010197;Rua Sargento Silvino Macedo;Imbiribeira;-8 6 51.49;-34 54 26.08;2;Ponto de Retorno para Terminal;0;26
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010198;Rua Alameda das Hortências;Imbiribeira;-8 6 56.94;-34 54 30.80;2;Ponto de Retorno para Terminal;0;27
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010199;Avenida Sul;Imbiribeira;-8.1163;-34.9104;2;Ponto de Retorno para Terminal;0;28
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010200;Rua Professor Pedro Augusto Carneiro Leão;Imbiribeira;-8.1188;-34.9096;3;Dois Sentidos;1;30
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010201;Rua Soldado Sinésio de Aragão;Imbiribeira;-8.1178;-34.9098;1;Terminal para Ponto de Retorno;2;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010202;Avenida Sul;Imbiribeira;-8.1159;-34.9102;1;Terminal para Ponto de Retorno;3;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010203;Rua Alameda das Hortências;Imbiribeira;-8 6 57.43;-34 54 28.43;1;Terminal para Ponto de Retorno;4;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010204;Rua Sargento Silvino Macedo;Imbiribeira;-8.1140;-34.9071;1;Terminal para Ponto de Retorno;5;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;010205;Rua Silvino Alves (N. S. do Ó);Imbiribeira;-8.1124;-34.9068;1;Terminal para Ponto de Retorno;6;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180000;Terminal de Passageiros Santa Rita;São José;-8 4 6.07;-34 52 32.85;1;Terminal para Ponto de Retorno;33;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180048;Praça das Cinco Pontas;São José;-8 4 17.59;-34 52 54.02;2;Ponto de Retorno para Terminal;0;3
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180049;Avenida Engenheiro José Estelita;São José;-8 4 27.98;-34 53 3.58;2;Ponto de Retorno para Terminal;0;4
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180050;Avenida Engenheiro José Estelita;São José;-8 4 37.56;-34 53 27.65;2;Ponto de Retorno para Terminal;0;5
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180051;Avenida Engenheiro José Estelita;Cabanga;-8 4 39.81;-34 53 33.22;2;Ponto de Retorno para Terminal;0;6
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180052;Avenida Saturnino de Brito;Cabanga;-8 4 46.22;-34 53 34.38;2;Ponto de Retorno para Terminal;0;7
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180054;Avenida Engenheiro José Estelita;Cabanga;-8 4 42.46;-34 53 28.86;1;Terminal para Ponto de Retorno;30;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180055;Avenida Engenheiro José Estelita;Cabanga;-8 4 34.41;-34 53 17.57;1;Terminal para Ponto de Retorno;31;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180056;Avenida Engenheiro José Estelita;Cabanga;-8 4 28.53;-34 53 2.76;1;Terminal para Ponto de Retorno;32;0
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180235;Avenida Nossa Senhora do Carmo;Santo Antônio;-8 3 57.40;-34 52 42.12;3;Dois Sentidos;34;1
31;Shopping Center (Terminal Residencial Boa Viagem);Principal;;;;180244;Avenida Dantas Barreto;São José;-8 4 11.08;-34 52 55.57;2;Ponto de Retorno para Terminal;0;2
37;Comportas / TI Cajueiro Seco;Principal;;;;020031;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  51.25;-34 55 56.22;2;Ponto de Retorno para Terminal;0;8
37;Comportas / TI Cajueiro Seco;Principal;;;;020032;Avenida Doutor Júlio Maranhão;Prazeres;-8 9 59.45;-34 56 4.80;2;Ponto de Retorno para Terminal;0;9
37;Comportas / TI Cajueiro Seco;Principal;;;;020033;Rodovia BR-101;Prazeres;-8 10 17.33;-34 56 21.93;2;Ponto de Retorno para Terminal;0;10
37;Comportas / TI Cajueiro Seco;Principal;;;;020037;Rodovia BR-101;Prazeres;-8 10 22.89;-34 56 22.00;1;Terminal para Ponto de Retorno;3;0
37;Comportas / TI Cajueiro Seco;Principal;;;;020038;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  54.33;-34 55 57.77;2;Ponto de Retorno para Terminal;0;2
37;Comportas / TI Cajueiro Seco;Principal;;;;020039;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  49.10;-34 55 52.77;2;Ponto de Retorno para Terminal;0;3
37;Comportas / TI Cajueiro Seco;Principal;;;;020040;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  42.17;-34 55 46.07;2;Ponto de Retorno para Terminal;0;4
37;Comportas / TI Cajueiro Seco;Principal;;;;020476;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  37.17;-34 55 43.00;2;Ponto de Retorno para Terminal;0;5
37;Comportas / TI Cajueiro Seco;Principal;;;;020477;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  46.39;-34 55 52.09;2;Ponto de Retorno para Terminal;0;7
37;Comportas / TI Cajueiro Seco;Principal;;;;020478;Avenida Doutor Júlio Maranhão;Prazeres;-8 10 8.33;-34 56 8.13;3;Dois Sentidos;4;1
37;Comportas / TI Cajueiro Seco;Principal;;;;020480;Avenida Doutor Júlio Maranhão;Prazeres;-8 9  42.61;-34 55 48.00;2;Ponto de Retorno para Terminal;0;6
37;Comportas / TI Cajueiro Seco;Principal;;;;020487;Rua Pilões;Comporta;-8 11 15.76;-34 57 53.28;3;Dois Sentidos;1;12
37;Comportas / TI Cajueiro Seco;Principal;;;;190060;Rodovia BR-101;Comporta;-8 11 6.25;-34  58 11.32;2;Ponto de Retorno para Terminal;0;11
37;Comportas / TI Cajueiro Seco;Principal;;;;190069;Rodovia BR-101;Comporta;-8 11 6.20;-34 58 5.97;1;Terminal para Ponto de Retorno;2;0
39;Setúbal (Príncipe);Principal;;;;010001;Avenida Herculano Bandeira;Pina;-8 5  12.50;-34 53 14.07;2;Ponto de Retorno para Terminal;0;9
39;Setúbal (Príncipe);Principal;;;;010002;Avenida Herculano Bandeira;Pina;-8 5 20.59;-34 53 6.34;2;Ponto de Retorno para Terminal;0;10
39;Setúbal (Príncipe);Principal;;;;010003;Avenida Engenheiro Domingos Ferreira;Pina;-8 5 29.30;-34 53 5.99;2;Ponto de Retorno para Terminal;0;11
39;Setúbal (Príncipe);Principal;;;;010004;Avenida Engenheiro Domingos Ferreira;Pina;-8 5 41.20;-34 53 9.22;2;Ponto de Retorno para Terminal;0;12
39;Setúbal (Príncipe);Principal;;;;010005;Avenida Engenheiro Domingos Ferreira;Pina;-8 5 52.37;-34 53 11.20;2;Ponto de Retorno para Terminal;0;13
39;Setúbal (Príncipe);Principal;;;;010006;Avenida Engenheiro Domingos Ferreira;Pina;-8 6 5.31;-34 53 16.53;2;Ponto de Retorno para Terminal;0;14
39;Setúbal (Príncipe);Principal;;;;010007;Avenida Engenheiro Domingos Ferreira;Pina;-8 6 18.65;-34 53 22.64;2;Ponto de Retorno para Terminal;0;15
39;Setúbal (Príncipe);Principal;;;;010008;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 6 28.90;-34 53 27.37;2;Ponto de Retorno para Terminal;0;16
39;Setúbal (Príncipe);Principal;;;;010009;Avenida Engenheiro Domingos Ferreira;Pina;-8 6 40.63;-34 53 34.44;2;Ponto de Retorno para Terminal;0;17
39;Setúbal (Príncipe);Principal;;;;010010;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 6 49.79;-34 53 40.06;2;Ponto de Retorno para Terminal;0;18
39;Setúbal (Príncipe);Principal;;;;010011;Avenida Engenheiro Domingos Ferreira;Boa Viagem;- 08 06.998;- 34 53.767;2;Ponto de Retorno para Terminal;0;19
39;Setúbal (Príncipe);Principal;;;;010012;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 14.08;-34 53 54.96;2;Ponto de Retorno para Terminal;0;20
39;Setúbal (Príncipe);Principal;;;;010013;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 27.80;-34 54 0.70;2;Ponto de Retorno para Terminal;0;21
39;Setúbal (Príncipe);Principal;;;;010014;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 37.97;-34 54 4.52;2;Ponto de Retorno para Terminal;0;22
39;Setúbal (Príncipe);Principal;;;;010015;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 47.24;-34 54 8.63;2;Ponto de Retorno para Terminal;0;23
39;Setúbal (Príncipe);Principal;;;;010096;Rua Setúbal;Boa Viagem;-8 7 54.17;-34 54 4.79;1;Terminal para Ponto de Retorno;12;0
39;Setúbal (Príncipe);Principal;;;;010097;Avenida Conselheiro Aguiar;Boa Viagem;-8 7 44.35;-34 54 2.03;1;Terminal para Ponto de Retorno;13;0
39;Setúbal (Príncipe);Principal;;;;010098;Avenida Conselheiro Aguiar;Boa Viagem;-8 7 31.36;-34 53 57.12;1;Terminal para Ponto de Retorno;14;0
39;Setúbal (Príncipe);Principal;;;;010099;Avenida Conselheiro Aguiar;Boa Viagem;-8 7 19.39;-34 53 52.61;1;Terminal para Ponto de Retorno;15;0
39;Setúbal (Príncipe);Principal;;;;010100;Avenida Conselheiro Aguiar;Boa Viagem;-8 7 6.31;-34 53 45.14;1;Terminal para Ponto de Retorno;16;0
39;Setúbal (Príncipe);Principal;;;;010101;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 59.69;-34 53 41.20;1;Terminal para Ponto de Retorno;17;0
39;Setúbal (Príncipe);Principal;;;;010102;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 50.96;-34 53 35.96;1;Terminal para Ponto de Retorno;18;0
39;Setúbal (Príncipe);Principal;;;;010103;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 41.76;-34 53 30.31;1;Terminal para Ponto de Retorno;19;0
39;Setúbal (Príncipe);Principal;;;;010104;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 33.60;-34 53 25.57;1;Terminal para Ponto de Retorno;20;0
39;Setúbal (Príncipe);Principal;;;;010105;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 26.22;-34 53 22.18;1;Terminal para Ponto de Retorno;21;0
39;Setúbal (Príncipe);Principal;;;;010106;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 16.98;-34 53 17.97;1;Terminal para Ponto de Retorno;22;0
39;Setúbal (Príncipe);Principal;;;;010107;Avenida Conselheiro Aguiar;Boa Viagem;-8 6 0.49;-34 53 10.46;1;Terminal para Ponto de Retorno;23;0
39;Setúbal (Príncipe);Principal;;;;010109;Avenida Conselheiro Aguiar;Boa Viagem;-8 5 29.60;-34 53 1.22;1;Terminal para Ponto de Retorno;25;0
39;Setúbal (Príncipe);Principal;;;;010110;Avenida Engenheiro Antônio de Góes;Pina;-8 5 17.99;-34 53 1.96;1;Terminal para Ponto de Retorno;26;0
39;Setúbal (Príncipe);Principal;;;;010112;Avenida Engenheiro Antônio de Góes;Pina;-8 5 10.49;-34 53 9.17;1;Terminal para Ponto de Retorno;27;0
39;Setúbal (Príncipe);Principal;;;;010114;Avenida Engenheiro Antônio de Góes;Pina;-8 5 4.93;-34 53 14.47;1;Terminal para Ponto de Retorno;28;0
39;Setúbal (Príncipe);Principal;;;;010211;Rua Capitão Zuzinha;Boa Viagem;-8.1342;-34.9052;1;Terminal para Ponto de Retorno;10;0
39;Setúbal (Príncipe);Principal;;;;010212;Rua Capitão Zuzinha;Boa Viagem;-8.1331;-34.9032;1;Terminal para Ponto de Retorno;11;0
39;Setúbal (Príncipe);Principal;;;;010213;Rua Barão de Souza Leão;Boa Viagem;-8.1317;-34.9053;2;Ponto de Retorno para Terminal;0;24
39;Setúbal (Príncipe);Principal;;;;010218;Rua Sá e Souza;Boa Viagem;-8 8 2.66;-34 54 23.25;2;Ponto de Retorno para Terminal;0;25
39;Setúbal (Príncipe);Principal;;;;010219;Rua Sá e Souza;Boa Viagem;-8 8 9.92;-34 54 22.61;2;Ponto de Retorno para Terminal;0;26
39;Setúbal (Príncipe);Principal;;;;010220;Rua Sá e Souza;Boa Viagem;-8.1383;-34.9069;2;Ponto de Retorno para Terminal;0;27
39;Setúbal (Príncipe);Principal;;;;010221;Rua Sá e Souza;Boa Viagem;-8.1400;-34.9077;2;Ponto de Retorno para Terminal;0;28
39;Setúbal (Príncipe);Principal;;;;010222;Rua João Cardoso Ayres;Boa Viagem;-8.1419;-34.9093;2;Ponto de Retorno para Terminal;0;29
39;Setúbal (Príncipe);Principal;;;;010224;Rua Bispo Cardoso Aires;Boa Viagem;-8.1398;-34.9141;2;Ponto de Retorno para Terminal;0;30
39;Setúbal (Príncipe);Principal;;;;010225;Avenida Vinte de Janeiro;Boa Viagem;-8.1385;-34.9144;2;Ponto de Retorno para Terminal;0;31
39;Setúbal (Príncipe);Principal;;;;010227;Avenida Vinte de Janeiro;Boa Viagem;-8 8 12.62;-34 54 50.65;1;Terminal para Ponto de Retorno;2;0
39;Setúbal (Príncipe);Principal;;;;010228;Avenida Vinte de Janeiro;Boa Viagem;-8.1388;-34.9145;1;Terminal para Ponto de Retorno;3;0
39;Setúbal (Príncipe);Principal;;;;010229;Rua João Cardoso Ayres;Boa Viagem;-8.1399;-34.9140;1;Terminal para Ponto de Retorno;4;0
39;Setúbal (Príncipe);Principal;;;;010230;Rua João Cardoso Ayres;Boa Viagem;-8 8 25.95;-34 54 45.38;1;Terminal para Ponto de Retorno;5;0
39;Setúbal (Príncipe);Principal;;;;010231;Rua João Cardoso Ayres;Boa Viagem;-8.1418;-34.9097;1;Terminal para Ponto de Retorno;6;0
39;Setúbal (Príncipe);Principal;;;;010232;Rua Sá e Souza;Boa Viagem;-8.1403;-34.9077;1;Terminal para Ponto de Retorno;7;0
39;Setúbal (Príncipe);Principal;;;;010233;Rua Sá e Souza;Boa Viagem;-8 8 16.65;-34 54 23.99;1;Terminal para Ponto de Retorno;8;0
39;Setúbal (Príncipe);Principal;;;;010234;Rua Sá e Souza;Boa Viagem;-8.1358;-34.9061;1;Terminal para Ponto de Retorno;9;0
39;Setúbal (Príncipe);Principal;;;;180048;Praça das Cinco Pontas;São José;-8 4 17.59;-34 52 54.02;2;Ponto de Retorno para Terminal;0;4
39;Setúbal (Príncipe);Principal;;;;180049;Avenida Engenheiro José Estelita;São José;-8 4 27.98;-34 53 3.58;2;Ponto de Retorno para Terminal;0;5
39;Setúbal (Príncipe);Principal;;;;180050;Avenida Engenheiro José Estelita;São José;-8 4 37.56;-34 53 27.65;2;Ponto de Retorno para Terminal;0;6
39;Setúbal (Príncipe);Principal;;;;180051;Avenida Engenheiro José Estelita;Cabanga;-8 4 39.81;-34 53 33.22;2;Ponto de Retorno para Terminal;0;7
39;Setúbal (Príncipe);Principal;;;;180053;Ponte Governador Paulo Guerra;Cabanga;-8 4 48.80;-34 53 32.98;2;Ponto de Retorno para Terminal;0;8
39;Setúbal (Príncipe);Principal;;;;180126;Avenida João de Barros;Boa vista;-8 3 7.60;-34 53 24.18;1;Terminal para Ponto de Retorno;37;0
39;Setúbal (Príncipe);Principal;;;;180127;Avenida João de Barros;Soledade;-8 3 14.24;-34 53 23.53;1;Terminal para Ponto de Retorno;38;0
39;Setúbal (Príncipe);Principal;;;;180128;Rua do Príncipe;Soledade;-8 3 20.96;-34 53 16.52;1;Terminal para Ponto de Retorno;39;0
39;Setúbal (Príncipe);Principal;;;;180129;Rua do Príncipe;Soledade;-8 3 24.88;-34 53 9.51;1;Terminal para Ponto de Retorno;40;0
39;Setúbal (Príncipe);Principal;;;;180130;Rua do Príncipe;Boa vista;-8 3 26.40;-34 53 6.68;1;Terminal para Ponto de Retorno;41;0
39;Setúbal (Príncipe);Principal;;;;180131;Rua Princesa Isabel;Boa vista;-08 03.519;-34 52.880;1;Terminal para Ponto de Retorno;42;0
39;Setúbal (Príncipe);Principal;;;;180140;Rua Floriano Peixoto;Santo Antônio;-08 03.811;-34 52.855;3;Dois Sentidos;43;33
39;Setúbal (Príncipe);Principal;;;;180145;Rua Floriano Peixoto;Santo Antônio;-08 04.108;-34 53.027;2;Ponto de Retorno para Terminal;0;2
39;Setúbal (Príncipe);Principal;;;;180176;Avenida Governador Agamenon Magalhães (Pista Central);paissandu;-8 3 48.10;-34 53 49.91;1;Terminal para Ponto de Retorno;30;0
39;Setúbal (Príncipe);Principal;;;;180179;Avenida Governador Agamenon Magalhães (Pista Central);Derby;-08 3 33.03;-34 53 51.53;1;Terminal para Ponto de Retorno;31;0
39;Setúbal (Príncipe);Principal;;;;180181;Avenida Governador Agamenon Magalhães (Pista Central);Boa vista;-8 3 25.04;-34 53 51.63;1;Terminal para Ponto de Retorno;32;0
39;Setúbal (Príncipe);Principal;;;;180182;Avenida Governador Agamenon Magalhães (Pista Central);Boa vista;-8 3 16.52;-34 53 49.25;1;Terminal para Ponto de Retorno;33;0
39;Setúbal (Príncipe);Principal;;;;180184;Avenida Governador Agamenon Magalhães (Pista Central);Boa vista;-8 3 6.87;-34 53 42.48;1;Terminal para Ponto de Retorno;34;0
39;Setúbal (Príncipe);Principal;;;;180186;Avenida Governador Agamenon Magalhães (Pista Local Oeste);Boa vista;-8 3 0.26;-34 53 36.88;1;Terminal para Ponto de Retorno;35;0
39;Setúbal (Príncipe);Principal;;;;180265;Rua do Peixoto;São José;-8  4 15.01;-34 53  2.84;2;Ponto de Retorno para Terminal;0;3
39;Setúbal (Príncipe);Principal;;;;180355;Rua Tabira;Boa vista;-8 3 2.62;-34 53 27.33;1;Terminal para Ponto de Retorno;36;0
39;Setúbal (Príncipe);Principal;;;;180383;Avenida Beira Rio;Imbiribeira;- 08 04.180;- 34 53.757;1;Terminal para Ponto de Retorno;29;0
71;Candeias;Principal;;;;010001;Avenida Herculano Bandeira;Pina;-8 5  12.50;-34 53 14.07;2;Ponto de Retorno para Terminal;21;22
71;Candeias;Principal;;;;010002;Avenida Herculano Bandeira;Pina;-8 5 20.59;-34 53 6.34;2;Ponto de Retorno para Terminal;22;23
71;Candeias;Principal;;;;010003;Avenida Engenheiro Domingos Ferreira;Pina;-8 5 29.30;-34 53 5.99;2;Ponto de Retorno para Terminal;23;24
71;Candeias;Principal;;;;010004;Avenida Engenheiro Domingos Ferreira;Pina;-8 5 41.20;-34 53 9.22;2;Ponto de Retorno para Terminal;24;25
71;Candeias;Principal;;;;010005;Avenida Engenheiro Domingos Ferreira;Pina;-8 5 52.37;-34 53 11.20;2;Ponto de Retorno para Terminal;25;26
71;Candeias;Principal;;;;010006;Avenida Engenheiro Domingos Ferreira;Pina;-8 6 5.31;-34 53 16.53;2;Ponto de Retorno para Terminal;26;72
71;Candeias;Principal;;;;010007;Avenida Engenheiro Domingos Ferreira;Pina;-8 6 18.65;-34 53 22.64;2;Ponto de Retorno para Terminal;0;27
71;Candeias;Principal;;;;010008;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 6 28.90;-34 53 27.37;2;Ponto de Retorno para Terminal;0;28
71;Candeias;Principal;;;;010009;Avenida Engenheiro Domingos Ferreira;Pina;-8 6 40.63;-34 53 34.44;2;Ponto de Retorno para Terminal;0;29
71;Candeias;Principal;;;;010010;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 6 49.79;-34 53 40.06;2;Ponto de Retorno para Terminal;0;30
71;Candeias;Principal;;;;010011;Avenida Engenheiro Domingos Ferreira;Boa Viagem;- 08 06.998;- 34 53.767;2;Ponto de Retorno para Terminal;0;31
71;Candeias;Principal;;;;010012;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 14.08;-34 53 54.96;2;Ponto de Retorno para Terminal;0;32
71;Candeias;Principal;;;;010013;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 27.80;-34 54 0.70;2;Ponto de Retorno para Terminal;0;33
71;Candeias;Principal;;;;010014;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 37.97;-34 54 4.52;2;Ponto de Retorno para Terminal;0;34
71;Candeias;Principal;;;;010015;Avenida Engenheiro Domingos Ferreira;Boa Viagem;-8 7 47.24;-34 54 8.63;2;Ponto de Retorno para Terminal;0;35
71;Candeias;Principal;;;;010016;Rua Visconde de Jequitinhonha;Boa Viagem;-8 8 2.50;-34 54 10.63;2;Ponto de Retorno para Terminal;0;36
71;Candeias;Principal;;;;010017;Rua Visconde de Jequitinhonha;Boa Viagem;-8 8 7.32;-34 54 12.05;2;Ponto de Retorno para Terminal;0;37
71;Candeias;Principal;;;;010018;Rua Visconde de Jequitinhonha;Boa Viagem;-8 8 18.60;-34 54 15.57;2;Ponto de Retorno para Terminal;0;38
71;Candeias;Principal;;;;010019;Rua Visconde de Jequitinhonha;Boa Viagem;-8 8 29.72;-34 54 19.64;2;Ponto de Retorno para Terminal;0;39
71;Candeias;Principal;;;;010020;Rua Visconde de Jequitinhonha;Boa Viagem;-8 8 36.67;-34 54 22.68;2;Ponto de Retorno para Terminal;0;40
71;Candeias;Principal;;;;010021;Rua Visconde de Jequitinhonha;Boa Viagem;-8 8 44.76;-34 54 26.39;2;Ponto de Retorno para Terminal;0;41
71;Candeias;Principal;;;;010022;Rua Visconde de Jequitinhonha;Boa Viagem;-8 9 4.49;-34 54 35.04;2;Ponto de Retorno para Terminal;0;42
71;Candeias;Principal;;;;010023;Avenida Ayrton Senna da Silva;Boa Viagem;-8 9 18.05;-34 54 41.49;2;Ponto de Retorno para Terminal;0;43
71;Candeias;Principal;;;;010024;Avenida Bernardo Vieira de Melo;Piedade;-8 11 11.08;-34 55 8.81;2;Ponto de Retorno para Terminal;0;44
71;Candeias;Principal;;;;010028;Avenida Ayrton Senna da Silva;Piedade;-8 10 10.96;-34 54 59.62;2;Ponto de Retorno para Terminal;0;47
71;Candeias;Principal;;;;010029;Avenida Ayrton Senna da Silva;Piedade;-8 10 16.10;-34 55 2.19;2;Ponto de Retorno para Terminal;0;48
71;Candeias;Principal;;;;010030;Avenida Senador Paulo Guerra;Piedade;-8 10 26.18;-34 55 5.22;2;Ponto de Retorno para Terminal;0;49
71;Candeias;Principal;;;;010031;Avenida Senador Paulo Guerra;Candeias;-8 10 37.93;-34 55 6.67;2;Ponto de Retorno para Terminal;0;50
71;Candeias;Principal;;;;010032;Avenida Senador Paulo Guerra;Candeias;-8 10 47.84;-34 55 9.84;2;Ponto de Retorno para Terminal;0;51
71;Candeias;Principal;;;;010033;Avenida Senador Paulo Guerra;Candeias;-8 10 54.770;-34 55 11.730;2;Ponto de Retorno para Terminal;0;52
71;Candeias;Principal;;;;010035;Avenida Ayrton Senna da Silva;Candeias;-8.1869;-34.9213;2;Ponto de Retorno para Terminal;0;53
71;Candeias;Principal;;;;010037;Rua Joaquim Marques de Jesus;Candeias;-8 11 22.99;-34 55 14.72;2;Ponto de Retorno para Terminal;0;54
71;Candeias;Principal;;;;010038;Avenida Presidente Castelo Branco;Candeias;-8 11 27.24;-34 55 13.80;2;Ponto de Retorno para Terminal;0;55
71;Candeias;Principal;;;;010039;Avenida Presidente Castelo Branco;Candeias;-8 11 35.50;-34 55 14.93;2;Ponto de Retorno para Terminal;0;56
71;Candeias;Principal;;;;010040;Avenida Presidente Castelo Branco;Candeias;-8.1964;-34.9205;2;Ponto de Retorno para Terminal;0;57
71;Candeias;Principal;;;;010041;Avenida Presidente Castelo Branco;Candeias;-8 11 55.75;-34 55 11.83;2;Ponto de Retorno para Terminal;0;58
71;Candeias;Principal;;;;010042;Avenida Presidente Castelo Branco;Candeias;-8 12 4.54;-34 55 8.64;2;Ponto de Retorno para Terminal;0;59
71;Candeias;Principal;;;;010043;Avenida Presidente Castelo Branco;Candeias;-8 12 17.24;-34 55 9.18;2;Ponto de Retorno para Terminal;0;60
71;Candeias;Principal;;;;010044;Avenida Presidente Castelo Branco;Candeias;-8 12 31.93;-34 55 12.59;2;Ponto de Retorno para Terminal;0;61
71;Candeias;Principal;;;;010045;Avenida Presidente Castelo Branco;Candeias;-8 12 41.04;-34 55 15.15;2;Ponto de Retorno para Terminal;0;62
